gram_key,brand name,description,corrected spelling,food_type,gram_type,tag1,tag2,tag3,tag4,tag5,tag6,tag7,equivalent,reference,comment
sucralose,,artificial sweetener,,b,1,other,,,artificle sweetener,,complete,4,,https://en.wikipedia.org/wiki/sucralose,
cardamom,,spice,,b,1,other,spice,,,,complete,2,,,
cognac,,"liquor, type of brandy",cognac,b,1,alcohol,liquor,straight,fermented,,complete,4,,,
lungo,,espresso with more water,,b,1,coffee,,,caffeine,,complete,1,,https://www.google.com/search?q=lungo&rlz=1c1jzap_enus801us801&sxsrf=alekk02acmkmif_iihtko6fnngc7cc1pia:1620145335295&tbm=isch&source=iu&ictx=1&fir=ovsowgixbhyp9m%252cls_kdgjl0lflvm%252c_&vet=1&usg=ai4_-ktipez0tf6my17yx-wxwsqkscsata&sa=x&ved=2ahukewichmfzt7dwahxyfzqihvcca5qq_h16bag5eae#imgrc=ovsowgixbhyp9m,
sencha,,green tea made with whole leaves,,b,1,tea,green tea,,caffeine,,complete,1,,https://en.wikipedia.org/wiki/sencha,
lipton,lipton,tea,,b,1,tea,black tea,,caffeine,,complete,1,,,"lipton does also make soup mixes, but it is likely tea"
nog,,short for eggnog,eggnog,b,1,dairy,"milk, egg",,"added sugar, saturaged fat",dessert,incomplete,4,,,could also have alcohol
coffeemate,coffeemate,coffee creamer brand,creamer,b,1,dairy,creamer,,"lactose-free, added sugar, saturated fat",,complete,4,,,
spindrift,spindrift,sparkling water with fruit juice (~13 calories in a serving) - also have alcoholic versions,,b,1,sparkling water,"flavored sparkling water, fruit",,,,incomplete,1,,https://drinkspindrift.com/,
spritzer,,wine and carbonated water,,b,1,"alcohol, sparkling water","wine, flavored mineral water",,fermented,,complete,3,,,
caprilicacidtriglycerides,,supplements,caprilic acid triglycerides,b,1,supplement,,,additive,,complete,4,,,
sweetnlow,,sweetener,sweet n low,b,1,other,,,"artificle sweetener, additive",,complete,4,,,
caffee,,coffee,coffee,b,1,coffee,,,caffine,,complete,1,,,
cafe noir,,black coffee,black coffee,b,2,coffee,,,caffine,,complete,1,,,
buttermilk,,fermented dairy,,b,1,dairy,milk,,"fermented, saturated fat",,complete,3,,,
lemongrass,,grass blended into a drink,,b,1,juice/smoothie,vegetable,,,,vague,1,,,
tazo,tazo,tea brand,,b,1,tea,,,,,incomplete,1,,,
horchata,,mexican sweet rice milk drink,,b,1,"dairy, grain","milk, rice",,"added sugar, saturated fat",dessert,complete,3,horchata,,
liquor,,distilled alcohol,,b,1,alcohol,liquor,,fermented,,complete,4,,,
ultima replenisher,ultima replenisher,electrolyte drink powder,,b,2,sports drink,,,"electrolytes, stevia sweetener",,complete,4,,https://www.ultimareplenisher.com/pages/about-us,
shandy,,beer mixed with lemon or lime-ade,,b,1,"alcohol, juice/smoothie","beer, fruit",,"added sugar, fermented",,complete,3,,,
nuun,,supplement/electrolyte drink powder (15 calories),,b,1,sports drink,,,"electrolytes, supplements, vitatmins, stevia sweetener",,incomplete,4,,https://nuunlife.com/products/nuun-sport?variant=31464314601508,can be caffinated
aeropress,aeropress,coffee maker brand,aeropress coffee,b,1,coffee,,,caffeine,,incomplete,v,,,
sleepy time,,herbal tea,sleepytime tea,b,2,tea,herbal,,caffeine free,,complete,1,,,
capaccino,,esspresso with milk and foam,cappuccino,b,1,"coffee, dairy",milk,,"caffeine, saturated fat",,complete,3,,,
advocare spark,advocare spark,supplement/electrolyte drink powder (15 calories),,b,2,sports drink,,,"electrolytes, supplements, vitatmins, artificial sweetener (15 calories)",,incomplete,4,,https://www.advocare.com/products/spark?gclid=cj0kcqjw4coebhdmarisaa3xdrhlstsflfdxt_xgqmvc8fccw9e_ws9w-afsuk7g6hwk-ynlmfe_3nyaajhwealw_wcb,
heineken,heineken,beer,,b,1,alcohol,beer,,fermented,,complete,3,,,
pu erh,,fermented tea,pu'er tea,b,2,tea,black tea,,"fermented, caffine",,complete,1,,https://en.wikipedia.org/wiki/pu'er_tea,
naked,naked,fruit and vegetable juice,,b,1,juice/smoothie,fruit & vegetable,,added sugar,,complete,4,,,
sherry,,fortified wine,,b,1,alcohol,wine,,fermented,,complete,3,,,
malbec,,type of wine,,b,1,alcohol,wine,,fermented,,complete,3,,,
aperol spritz,,wine based cocktail,,b,2,"alcohol, sparkling water","wine, liquor",mixed,fermented,,complete,3,,https://en.wikipedia.org/wiki/spritz_veneziano,
porter,,beer,,b,1,alcohol,beer,,fermented,,complete,3,,,
nutmeg,,spice,,b,1,other,spice,,additive,,complete,2,,,
zinfandel,,wine,,b,1,alcohol,wine,,fermented,,complete,3,,,
lassi,,"indian drink: blend of yogurt, water, spices, and usually fruit",,b,1,"dairy, juice/smoothie","yohurt, fruit",,"fermented, added sugar",dessert,complete,3,,,
sunkist,sunkist,orange soda,,b,1,soda,,,"caffeine, added sugar",,incomplete,4,,,could be diet
boba,,"bubble tea (tapioca balls in tea, sometimes with milk)",,b,1,"tea, other",,,"caffeine, added sugar",dessert,incomplete,4,,,can have milk
applegrapefruitvitamincwater,vitamin water,flavored/sweetened water with vitamins,apple grape fruit vitamin water,b,1,sports drink,,,"electrolytes, supplements, vitatmins, artificial sweetener (15 calories)",,incomplete,4,,,
truly,truly,flavored hard seltzer,,b,1,"alcohol, sparkling water",liquor,,"artifical sweetener, fermented",,incomplete,4,,,can have caffeine
stevia drop,,sweetener,,b,2,other,,,"sweetener, additive, stevia",,complete,4,,,
shiraz,,type of wine,,b,1,alcohol,wine,,fermented,,complete,3,,,
bergamot,,citrus similar to an orange,,b,1,juice/smoothie,fruit,,,,incomplete,1,,https://en.wikipedia.org/wiki/bergamot_orange,
suja,,cold pressed fruit and vegetable juice,,b,1,juice/smoothie,"fruit, vegetable",,,,complete,3,,https://en.wikipedia.org/wiki/suja_juice,
roibos,,herbal tea,rooibos,b,1,tea,herbal,,caffeine-free,,complete,1,,,
budweiser,budweiser,beer,,b,1,alcohol,beer,,fermented,,complete,3,,,
malt,,malted milkshake,malted milkshake,b,1,"dairy, grain","milk, barley, wheat, cream",,"saturated fat, added sugar",,complete,4,,https://www.google.com/search?q=malt&rlz=1c1jzap_enus801us801&sxsrf=alekk03evbilrukci1rtnrxymkdpgoogoa%3a1620172612467&ei=rn-ryoudhlyf0pepsksvsa0&oq=malt&gs_lcp=cgdnd3mtd2l6eamybqgaejecmggiabcxaxcrajiecc4qqzifcc4qsqmybagaeemybwgaeledeemycaguemcbek8bmgciabcxaxbdmggiabcxaxdjazifcaaqkgm6bagjecc6cwgueledemcbekmcogiiadofcaaqsqm6cagueledeimboggiabcxaxcdatokcc4qxweqrweqjzohcc4qyqmqcldf8wnysfodykj7a2gbcaj4aiabjggiad4ekgedmc41maeaoaebqgehz3dzlxdpesabaq&sclient=gws-wiz&ved=0ahukewjrtamonbhwahw8dzqihtbsbdyq4dudca8&uact=5,
amstel,amstel,beer,,b,1,alcohol,beer,,fermented,,complete,3,,,
izze,izze,sparkling fruit juice,,b,1,"juice/smoothie, sparkling water","fruit, plain mineral water",,,,complete,4,,,
friway glow,,supplement powder,,b,2,other,plant based supplement,,,,complete,4,,https://shop.kilmanhealth.com/friway-life-supplements/glow-greenberry,
cocacola,coca cola,soda,,b,1,soda,,,"caffeine, added sugar",,complete,4,,,
almondmilk,,almond milk,almond milk,b,1,dairy alternative,almond milk,,,,complete,4,,,
instamix,instamix,keto creamer,instamix keto creamer,b,1,"dairy, other","creamer, butter, mct oil",,"supplement, saturated fat, vitamins",,complete,4,,https://www.amazon.com/bulletproof-instamix-creamer-friendly-instant/dp/b01e89pqt8,
torrani,torani,drink syrups,torani,b,1,other,syrup,,"additive, added sugar",,complete,4,,https://shop.torani.com/best-sellers/c/torani@syrups@bestsellers?gclid=cj0kcqjw4coebhdmarisaa3xdrgy00dhl4r27vkqjgpfi2dx4jqilkgbouac8eqflsk20r38r2gonlsaahktealw_wcb,
elderflower cordial,,elderflower lemonade that could have alcohol,,b,2,juice/smoothie,fruit,,added sugar,,incomplete,4,,https://www.bbcgoodfood.com/recipes/homemade-elderflower-cordial,could be mixed with alcohol
echinacea,,tea,,b,1,tea,herbal,,caffeine-free,,complete,1,,https://www.google.com/search?q=echinacea+tea&rlz=1c1jzap_enus801us801&sxsrf=alekk01aqekasdcjpp88bn6h1gqlzlj97w%3a1620173518392&ei=zukrykhzefer0pepzj60iag&oq=echinacea+tea&gs_lcp=cgdnd3mtd2l6eamyaggamgiiadifcaaqsqmyaggamgiiadiccaayaggamgiiadiccaayaggaogciabbheladogciabcwaxbdogoilhcwaxdiaxbdogqiabbdogciabcxaxbdogcilhcxaxbdogciabchahauogoiabchahcxaxausguiobibmvcbkfivk2crl2gbcaj4aiabbygb6gosaqmzljkyaqcgaqgqaqdnd3mtd2l6yaemwaeb&sclient=gws-wiz&ved=0ahukewihkqhyolhwahx3ftqihuwpdyeq4dudca8&uact=5,
stur,stur,powder electrolytes,,b,1,sports drink,,,"electrolytes, antioxidants, stevia sweetened",,complete,4,,https://sturdrinks.com/products/summer-variety-pack#_,
tito,tito's,vodka,tito's vodka,b,1,alcohol,liquor,,fermented,,complete,4,,,
kvass,,fermented non-alcoholic drink,,b,1,grain,rye,,fermented,,complete,3,,https://en.wikipedia.org/wiki/kvass,
rose hip,,herbal tea,,b,2,tea,herbal tea,,caffeine-free,,complete,1,,,
bpcoffee butteroctane,bulletproof,coffee with fat in in,bullet proof coffee with butter octane,b,2,"coffee, dairy",butter,,"caffeine, saturated fat, additive",,complete,3,,,
stella artois,stella artois,brand of beer,,b,2,alcohol,beer,,fermented,,complete,3,,,
crush,crush,soda,,b,1,soda,,,"added sugar, caffeine-free",,complete,4,,,
peroni,peroni,brand of beer,,b,1,alcohol,beer,,fermented,,complete,3,,,
glaceau,glaceau,makes vitaminwater and smartwater,,b,1,water for sport drink,,,,,vague,3,,https://www.coca-cola.ca/brands/glaceau-vitaminwater,
zipfizz,zipfizz,energy drink,,b,1,energy drink,,,"artificial sweetener, caffeine, electrolytes, vitamins, supplements",,complete,4,,https://www.zipfizz.com/product-powder.aspx,
vimto,vimto,fruit soda,,b,1,soda,,,added sugar,,complete,4,,https://www.amazon.com/vimto-sparkling-flavored-extracts-blackcherry/dp/b081qnxbn2/ref=asc_df_b081qnxbn2/?tag=hyprod-20&linkcode=df0&hvadid=459768996896&hvpos=&hvnetw=g&hvrand=11783465237489844142&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=9031353&hvtargid=pla-946179081537&psc=1,
riesling,,wine,,b,1,alcohol,wine,,fermented,,complete,3,,,
gingerade,gt's organic raw kombucha gingerade,,,b,1,tea,kombucha,,fermented,,complete,3,,,
pilsner,pilsner,type of beer,,b,1,alcohol,beer,,fermented,,complete,3,,,
pina colada,,cocktail with fruit and coconut milk,,b,2,"alcohol, dairy alternative, juice/smoothie","liquor, coconut milk, fruit",mixed,"fermented, saturated fat",,complete,4,,,
radler,radler,type of beer,,b,1,alcohol,beer,,fermented,,complete,3,,,
smothie,,smoothie,smoothie,b,1,juice/smoothie,,,,,incomplete,1,,,
redbull,red bull,energy drink,red bull,b,1,energy drink,,,caffeine,,complete,4,,,
dandy blend,dandy blend,coffee alternative,,b,2,tea,herbal,,"caffeine-free, gluten-free",,incomplete,4,,https://dandyblend.com/,
ribena,ribena,british sweetened fruit drink,,b,1,"soda, juice/smoothie",,,"caffeine-free, added sugar",,incomplete,4,,https://en.wikipedia.org/wiki/ribena,
liqueur,,a strong sweet alcoholic liquor,,b,1,alcohol,liquor,straight,added sugar,,complete,4,,,could be bailey's irish liquor
bailey irish,baileys,whisky with milk and chocolate,,b,2,"alcohol, dairy",liquor,straight,"added sugar, saturated fat",,complete,4,,,could be bailey's irish liquor
angry orchard,angry orchard,hard (alcoholic) cider,,b,2,alcohol,cider,,,,complete,3,,,
cafe con leche,,coffee with milk,coffee with milk,b,3,"coffee, dairy",milk,,saturated fat,,complete,1,,,
pedialyte,pedialyte,powder to help with hydration,,b,1,sports drink,,,"vitamins, electrolytes, caffeine-free",,incomplete,4,,https://pedialyte.com/?gclid=cj0kcqjwp86ebhd7arisafkgakh3ytk7ykkbaptn9pov95z2hndo0dwmup17w_ehipwm04cpg_2bozoaavdoealw_wcb&gclsrc=aw.ds,
ripple,ripple,milk alternative,,b,1,dairy alternative,pea protein milk,,vitamins,,complete,4,,https://www.ripplefoods.com/?gclid=cj0kcqjwp86ebhd7arisafkgakhontuzwhr1la7htvvo-eawxjp10ydifdmqsuj8rz7_0-4hylp8_a8aarwnealw_wcb&gclsrc=aw.ds,
pimms,pimm's,liqueur,,b,1,alcohol,liquor,,,,complete,4,,https://www.anyoneforpimms.com/,
mead,,"alcoholic beverage created by fermenting honey with water, sometimes with various fruits, spices, grains, or hops.",,b,1,alcohol,mead,,fermented,,complete,3,,https://en.wikipedia.org/wiki/mead,
creamet,,creamer,creamer,b,1,dairy alternative,creamer,,added sugar,,complete,4,,,
mezcal,,liquor,,b,1,alcohol,liquor,straight,fermented,,complete,4,,,
pino gris,,pino gris - type of wine,,b,2,alcohol,wine,,,,complete,3,,,
gold peak,gold peak,iced tea,,b,2,tea,,,,,incomplete,3,,,
prymal,prymal,dairy free coffee creamer,,b,1,dairy alternative,creamer,,,,complete,4,,,
pint guinness,guinness,beer,pint of guinness,b,2,alcohol,beer,,fermented,,complete,3,,,
molasses,,natural syrup,,b,1,other,syrup,,added sugar,,complete,2,,,
hi ball,hiball,sparkling water,,b,2,sparkling water,flavored carbonated water,,"caffeine, vitamins",,incomplete,4,,,
roiboos,,tea,,b,1,tea,herbal,,caffeine-free,,complete,1,,,
oatley,oatly,oat milk,,b,1,dairy alternative,oat,,,,complete,4,,,
kumbucha,,kombucha,kombucha,b,1,tea,kombucha,,fermented,,complete,3,,,
squirt,squirt,soda,,b,1,soda,,,"caffeine, added sugar",,complete,4,,,
rock star,rockstar,energy drink,,b,2,energy drink,,,"added sugar, caffeine",,complete,4,,,
screwdriver,,cocktail - orange juice and vodka,,b,1,"alcohol, juice/smoothie","liquor, fruit",,mixed,,complete,4,,,
mok pot,,coffee brew device,moka pot,b,2,coffee,,,caffeine,,complete,v,,,
vermouth,,vermouth,,b,1,alcohol,wine,,,,complete,3,,,
mocca,,coffee with milk and chocolate,mocha,b,1,"coffee, dairy",milk,,"caffeine, saturated fat, additive",,complete,4,,,
whipping crm,,heavy cream,whipping cream,b,2,dairy,cream,,,,complete,4,,,
capri sun,capri sun,juice,,b,2,juice/smoothie,fruit,,"added sugar, highly processed, additive",,complete,4,,,
halfcaff,,blend of regular and decaffeinated beans,half-caff,b,1,coffee,,,caffeine,,complete,1,,,
oatly,oatly,oat milk,,b,1,dairy alternative,oat,,,,complete,4,,,
kamboucha,,kombucha,kombucha,b,1,tea,kombucha,,fermented,,complete,3,,,
whine,,wine,wine,b,1,alcohol,wine,,fermented,,completed,3,,,
mlblackcoffeenosugarnomilk,,coffee,coffee,b,1,coffee,,,caffeine,,complete,3,,,
combucha,,fermented tea,kombucha,b,1,tea,kombucha,,fermented,,complete,3,,,
flatwhite,,flat white,flat white,b,1,"dairy, coffee",milk,,"caffeine, saturated fat",,complete,3,,,
mai tai,,cocktail,,b,2,alcohol,liquor,mixed,,,complete,4,,https://en.wikipedia.org/wiki/mai_tai,
brandy,,liquor from distilled wine,,b,1,alcohol,liquor,straight,,,complete,4,,,
sangria,,wine with fruit,,b,1,alcohol,"wine, fruit",,,,complete,3,,,
milchkaffee,,german for milk and coffee,milch kaffee,b,1,"coffee, dairy",milk,,"caffeine, saturated fat",,complete,1,,,
mimosa,,champagne and orange juice,,b,1,"alcohol, juice/smoothie","champage, fruit",,,,complete,3,,,
guinness,guinness,beer,,b,1,alcohol,beer,,,,complete,3,,,
bloody mary,,vodka and tomator jucie,,b,2,"alcohol, juice/smoothie","liquor, vegetable",mixed,,,complete,4,,,
ricemilk,,rice milk,rice milk,b,1,dairy alternative,rice,,,,complete,4,,,
corona,corona,beer,,b,1,alcohol,beer,,fermented,,complete,3,,,
sauvignon,,sauvignon,,b,1,alcohol,wine,,fermented,,complete,3,,,
moscow mule,,cocktail,,b,2,alcohol,liquor,mixed,fermented,,complete,4,,,
bailey,baileys,liquor with cream,,b,1,"alcohol, dairy alternative, juice/smoothie","liquor, cream",,saturated fat,,complete,4,,,
merlot,,wine,,b,1,alcohol,wine,,,,complete,3,,,
kabocha,,squash,,f,1,vegetable,,,,,complete,1,,,
maple syru,,natural syrup,maple syrup,b,2,other,syrup,maple,,,complete,2,,,
rockstar,rockstar,energy drink,,b,1,energy drink,,,"caffeine, added sugar",,complete,4,,,
coffer,,coffee,coffee,b,1,coffee,,,caffeine,,complete,1,,,
match,,matcha - green tea powder,matcha,b,1,tea,green,,caffeine,,complete,1,,,
sierra mist,sierra mist,soda,,b,2,soda,,,added sugar,,complete,4,,,
jack daniel,jack daniel's,whiskey,,b,2,alcohol,liquor,straight,,,complete,4,,,
vita,vita,,,b,1,,,,,,vague,v,,,
vinagrette,,vinaigrette,vinaigrette,b,1,other,vinaigrette,,,,complete,2,,,
stevia extract,,natural 0 calorie sweetener,,b,2,other,,,"artificial sweetener, additive",,complete,4,,,
snapple,snapple,tea or fruit drink,,b,1,"juice/smoothie, tea",,,"added sugar, highly processed",,vague,4,,,
fireball,fireball,whiskey,,b,1,alcohol,liquor,straight,,,complete,4,,,
lactaid,lactaid,lactose-free milk,,b,1,dairy,milk,,saturated fat,,complete,1,,,
sake,,fermented rice alcohol,,b,1,alcohol,liquor,straight,fermented,,complete,4,,,
tesco soya,tesco,soy milk,,b,2,dairy alternative,soy,,,,complete,4,,,
proteinshake,,protein shake,protein shake,b,1,protein,protein shake,,,supplement,vague,4,,,
mccafe colombian,,coffee,,b,2,coffee,,,caffeine,,complete,3,,,
jugo verde,,green juice,green juice,b,2,juice/smoothie,,,,,incomplete,1,,,
fairlife,fairlife,brand of milk,fairlife milk,b,1,dairy,milk,,,,complete,v,,,
kahlua,kahlua,coffee-flavored liquor,,b,1,alcohol,liquor,straight,,,complete,4,,,
chianti,,wine,,b,1,alcohol,wine,,,,complete,3,,,
ayran,,yogurt-based beverage,,b,1,dairy,yogurt,,,,complete,3,,,
manzanilla,manzanilla,wine,,b,1,alcohol,wine,,,,complete,3,,,
keffir,,fermented milk drink,kefir,b,1,dairy,milk,,fermented,,complete,3,,,
bipro,bipro,protein powder,,b,1,protein,protein powder,,amino acids,supplement,complete,4,,,
tisane,,herbal tea,,b,1,tea,herbal,,,,incomplete,1,,,
ultima,ultima,water additive/sports drink,,b,1,sports drink,water additive,,"electrolytes, stevia",supplement,incomplete,4,,,
topo chico,topo chico,sparkling water brand,,b,2,sparkling water,plain mineral water,,,,complete,4,,,
darjeeling,,type of tea,,b,1,tea,black,,,,incomplete,1,,,
kool aid,kool aid,brand of sugar drink,,b,2,other,,,"artificial sweetener, added sugar",,incomplete,4,,,
london fog,,tea with milk,,b,2,"tea, dairy","black, milk",,,,incomplete,3,,,
isopure,isopure,protein powder,,b,1,protein,protein powder,,,supplement,incomplete,4,,,
negroni,,italian cocktail,,b,1,alcohol,liquor,mixed,,,incomplete,4,,,
hibiscus,,hibiscus herbal tea,,b,1,tea,herbal,,,,complete,1,,,
milkand bsugar,,milk and sugar,milk and sugar,b,2,dairy,milk,,"added sugar, saturated fat",,complete,3,,,
dymatize iso,dymatize,protein powder,,b,2,protein,protein powder,,,supplement,complete,4,,,
stevia monkfruit,,stevia & monkfruit,,b,2,other,artificial sweeteners,,artificial sweeteners,,complete,4,,,
port,,port,,b,1,alcohol,wine,,fermented,,complete,3,,,
crystalliteraspberrygreen,crystal lite,flavored water,,b,1,sports drink,,,artifical sweetener,,complete,4,,,
slushy,,sweetned iced beverage,,b,1,other,,,"added sugar, artificial flavors",,complete,4,,,
milo,milo,chocolate powder mixed with milk or water,,b,1,other,,,added sugar,,incomplete,4,,,
miller lite,coors,beer,,b,2,alcohol,beer,,fermented,,complete,3,,,
isalean,isagenix,meal replacement shake,,b,1,other,shake,,,supplement,incomplete,4,,,
pom,pom,pomegranate juice,,b,1,juice/smoothie,fruit,,,,incomplete,1,,,
bullion,,bouillon broth,bouillon,b,1,other,broth,,high sodium,,incomplete,3,,,
bouillon,,bouillon broth,,b,1,other,broth,,high sodium,,incomplete,3,,,
limoncello,,italian lemon liquor,,b,1,alcohol,liquor,,fermented,,complete,4,,,
assam,,assam tea,,b,1,tea,black,,caffeine,,incomplete,1,,,
kickstart,mountain dew,energy drink,,b,1,energy drink,,,"added sugar, caffeine",,complete,4,,,
amaretto,,sweet italian liquor,,b,1,alcohol,liquor,,fermented,,complete,4,,,
jaggery,,unrefined sugar,,b,1,other,sugar,,added sugar,,complete,2,,,
teabag,,tea bag,,b,1,tea,,,,,incomplete,1,,,
hibiscus rose hip infusion,,herbal tea,,b,4,tea,herbal,,,,complete,1,,,
au lait,,coffee with steamed milk,,b,2,"coffee, dairy",milk,,"caffeine, saturated fat",,complete,1,,,
brut rose,,brut rose,,b,2,alcohol,wine,,fermented,,complete,3,,,
yakult,yakult,japanese sweetened probiotic milk beverage,,b,1,dairy,milk,,fermented,,complete,4,,,
malk,malk,nut milk,,b,1,dairy alternative,nut,,,,complete,4,,,
fanta,fanta,soda,,b,1,soda,,,added sugar,,complete,4,,,
redbush,,rooibos,,b,1,tea,herbal,,,,complete,1,,,another word for rooibos
stout,,stout,stout,b,1,alcohol,beer,,fermented,,complete,3,,,
realemon,realemon,lemon juice,,b,1,juice/smoothie,fruit,,added sugar,,complete,1,,,
flavoured coconutwater kefir,,flavored coconut water kefir,flavored coconut water kefir,b,3,"juice/smoothie, other",fruit,,fermented,,incomplete,3,,,
ovaltine,ovaltine,"milk flavoring product, malt drink mix",,b,1,other,milk,,added sugar,,incomplete,4,,,
limonata,,,,b,1,,,,,,vague,4,,,
cosmopolitan,,"cocktail, vodka with cranberry juice",,b,1,"alcohol, juice/smoothie","liquor, fruit",mixed,added sugar,,incomplete,4,,,
nutpod,nutpod,dairy free coffee creamer,,b,1,dairy alternative,"nut (almond), coconut, creamer",,,,incomplete,4,,,
hershey lite,,"chocolate syrup, low sugar",,b,2,other,syrup,chocolate,added sugar,dessert,incomplete,4,,,
blk stevia,,natural 0 calorie sweetener,stevia,b,2,other,sweetener,,,,incomplete,4,,,
bigelow jasmine,bigelow jasmine,jasmine tea,,b,2,tea,green,,,,complete,1,,,
canderel artificial,,artificial sweetener,,b,2,other,artificial sweetener,,,,complete,4,,,
erythritol,,sugar alcohol?,,b,1,other,artificial sweetener,,,,incomplete,4,,,
bodykey,,meal replacement,,b,1,other,meal replacement,,,,incomplete,4,,,
molk,jocko,protein drink,,b,1,protein,protein shake,,,supplement,complete,4,,,
ensure,ensure,nutrition drinks and shakes,,b,1,,,,,,vague,4,,,
wegmans lite,wegmans,grocery store?,,b,2,,,,,,vague,v,,,
actimel danone,actimel danone,probiotic yogurt drink,,b,2,dairy,yogurt,,fermented,,incomplete,4,,,
actimel,actimel,probiotic yogurt drink,,b,1,dairy,yogurt,,fermented,,incomplete,4,,,
supermix,isagenix,supermix,,b,1,,,,,supplement,incomplete,v,,,
nesquick,nesquik,chocolate milk,nesquik,b,1,other,cocoa,,added sugar,,incomplete,4,,,
ample k calorie,ample k,keto meal replacement shake,,b,3,other,meal replacement,,saturated fat,,incomplete,4,,,
shakeology,shakeology,protein shake with supplements,,b,1,protein,protein shake,,,supplement,incomplete,4,,,
caffine,,caffeine,caffeine,b,1,,,,,,vague,v,,,
wheatgrass,,grass blended into a drink,,b,1,juice/smoothie,vegetable,,,,incomplete,1,,,"wheatgrass is frequently used in smoothies, or even blended to drink as a shot"
fage total,fage,greek yogurt,,f,2,dairy,yogurt,,,,complete,1,,,
lifesaver,lifesaver,candy,,f,1,dessert/sweet treat,candy,,"added sugar, highly processed",,complete,4,,,
lucky charm,lucky charms,cereal,lucky charms,f,2,grain,cereal grain,,"added sugar, highly processed",,complete,4,,,
cannoli,,italian dessert - pastry sheel with cream center,,f,1,"grain, dairy, dessert/sweet treat",,,"saturated fat, added sugar",,complete,4,,,
starburst,starburst,fruit candy,,f,1,dessert/sweet treat,candy,,"added sugar, artifical flavors",,complete,4,,,
milky way,milky way,chocolate candy bar,,f,2,dessert/sweet treat,chocolate,,"added sugar, artifical flavors, saturated fat",,,4,,,
monkfruit,,natural sweetener,,f,1,other,,,sweetener,,vague,2,,,
florida crystal demerara sugar,,type of sugar,florida crystal demerara sugar,f,4,other,,,added sugar,,complete,2,,,
pack pyure,pyure,brand that makes stevia,,f,2,other,,,"sweetener, stevia",,complete,2,,,
thyme,,herb,,f,1,other,spice,,,,complete,1,,,
strwbery,,strawberry,strawberry,f,1,fruit,berry,,,,complete,1,,,
biltong,,dried meat (various animals),,f,1,protein,misc meat,,saturated fat,,incomplete,3,,https://en.wikipedia.org/wiki/biltong,
mayvers,mayvers,peanut butter,,f,1,nut,peanut,,"highly processed, unsaturated fat",spread,complete,3,,,
chicharones,,fried meat - spanish dish,chicharrón,f,1,protein,misc meat,,"fried, saturated fat",,incomplete,4,,https://en.wikipedia.org/wiki/chicharr%c3%b3n,
rabe,,broccoli rabe,broccoli rabe,f,1,vegetable,leafy,,,,complete,1,,,
meusli,,"cold oatmeal, usually with nuts, seeds, and dried fruit",,f,1,"grain, nut, seed",oat,,,,complete,1,,,
mortadella,,italian sausage,,f,1,protein,pork,,high sodium,,complete,4,,,
gooseberry,,"fruit, looks kinda like a grape",,f,1,fruit,,,,,complete,1,,,
silverbeet,,chard vegetable,,f,1,vegetable,leafy,,,,complete,1,,,
zoodles,,zuchini noodles,,f,1,vegetable,,,,,complete,1,,,
krispies,,puffed rice cereal,rice crispies,f,1,grain,rice,,added sugar,,incomplete,4,,,
huevos rancheros,,fried eggs on corn tortillas with salsa,,f,2,"grain, protein","corn, legume, egg",bean,,,incomplete,4,,,
soybean,,soybean,,f,1,protein,legume,bean,,,complete,1,,,
kumquat,,kumquat,,f,1,fruit,stone fruit,,,,complete,1,,,
smores,,graham cracker with chocolate and marshmallow,,f,1,"dessert/sweet treat, grain","wheat, chocolate",,"added sugar, saturated fat",,incomplete,4,,,
lurpak,lurpak,danish brand of butter,,f,1,dairy,butter,,saturated fat,spread,complete,2,,,
marzipan,,confection made of sugar and almond meal,,f,1,"nut, dessert/sweet treat","candy, almond",,added sugar,,incomplete,4,,,
toblerone,toblerone,chocolate bar with honey and almond nougat,,f,1,dessert/sweet treat,chocolate,,"added sugar, saturated fat",,incomplete,4,,,
tootsie,tootsie,chocolate-flavored taffy-like candy,tootsie roll,f,1,dessert/sweet treat,"candy, chocolate",,added sugar,,incomplete,4,,,
lychee,,lychee,,f,1,fruit,stone fruit,,,,complete,1,,,
domino,dominos,pizza,,f,1,"grain, protein, fruit, dairy","wheat, cheese",,"saturated fat, high sodium",sauce,complete,4,,,
icing,,sugar topping,,f,1,dessert/sweet treat,,,added sugar,,incomplete,4,,,
sabji,,vegetable dish,,f,1,vegetable,root,,,,complete,3,,,
saffron,,saffron,,f,1,other,spice,,,,complete,1,,,
noosa,noosa,yogurt,,f,1,dairy,yogurt,,fermented,,complete,3,,,
rise,,rice,rice,f,1,grain,rice,,,,complete,1,,,
harissa,,hot chili pepper paste,,f,1,fruit,pepper,,,paste,complete,3,,,
laughing cow,laughing cow,cheese products,,f,2,dairy,cheese,,saturated fat,,complete,3,,,
souffle,,baked egg-based pancake,,f,1,"protein, dairy","egg, butter, milk, cream",,saturated fat,,complete,4,,,
canteloupe,,cantaloupe,cantaloupe,f,1,fruit,,,,,complete,1,,,
basmati,,basmati rice,basmati rice,f,1,grain,rice,,,,complete,1,,,
cool whip,cool whip,imitation whipped cream topping,,f,2,dairy,"milk, cream",skim,saturated fat,,complete,4,,,
